2020-02-07 17:30:27.150991,73
2020-02-07 17:40:28.170902,70
2020-02-07 17:50:29.210859,65
2020-02-07 18:00:30.099313,67
2020-02-07 18:10:30.935977,73
2020-02-07 18:20:31.747274,74
2020-02-07 18:30:32.599231,74
2020-02-07 18:40:33.395827,79
2020-02-07 18:50:34.223437,83
2020-02-07 19:00:35.100067,80
2020-02-07 19:10:35.955424,81
2020-02-07 19:20:36.723166,81
2020-02-07 19:30:37.511976,82
2020-02-07 19:40:38.332844,79
2020-02-07 19:50:39.231999,80
2020-02-07 20:00:40.043750,76
2020-02-07 20:10:41.055256,75
2020-02-07 20:20:42.075325,74
2020-02-07 20:30:43.111943,74
2020-02-07 20:40:43.978971,74
2020-02-07 20:50:44.855207,74
2020-02-07 21:00:45.867448,73
2020-02-07 21:10:46.907461,71
2020-02-07 21:20:47.915159,72
2020-02-07 21:30:48.935095,73
2020-02-07 21:40:49.765295,78
2020-02-07 21:50:50.655718,80
2020-02-07 22:00:51.523397,79
2020-02-07 22:10:52.445159,81
2020-02-07 22:20:53.375756,77
2020-02-07 22:30:54.243310,83
2020-02-07 22:40:55.035775,85
2020-02-07 22:50:55.924635,83
2020-02-07 23:00:56.763482,86
2020-02-07 23:10:57.528332,88
2020-02-07 23:20:58.299249,89
2020-02-07 23:30:59.107428,89
2020-02-07 23:40:59.975855,87
2020-02-07 23:51:00.843564,83
2020-02-08 00:01:01.656168,82
2020-02-08 00:11:02.620661,77
2020-02-08 00:21:03.665311,79
2020-02-08 00:31:04.567725,83
2020-02-08 00:41:05.640665,74
2020-02-08 00:51:06.750138,72
2020-02-08 01:01:07.822602,69
2020-02-08 01:11:08.815373,68
2020-02-08 01:21:09.799053,65
2020-02-08 01:31:10.795076,63
2020-02-08 01:41:12.215312,63
2020-02-08 01:51:13.262888,59
2020-02-08 02:01:14.266746,59
2020-02-08 02:11:15.290921,60
2020-02-08 02:21:16.310706,61
2020-02-08 02:31:17.357595,58
2020-02-08 02:41:18.395318,59
2020-02-08 02:51:19.435189,56
2020-02-08 03:01:20.454726,57
2020-02-08 03:11:21.491627,52
2020-02-08 03:21:22.494548,50
2020-02-08 03:31:23.534598,47
2020-02-08 03:41:24.598849,46
2020-02-08 03:51:25.562623,44
2020-02-08 04:01:26.562807,43
2020-02-08 04:11:27.626837,40
2020-02-08 04:21:28.618506,40
2020-02-08 04:31:29.683006,39
2020-02-08 04:41:30.662368,36
2020-02-08 04:51:31.674990,36
2020-02-08 05:01:32.718681,34
2020-02-08 05:11:33.762440,34
2020-02-08 05:21:34.786329,35
2020-02-08 05:31:35.766426,35
2020-02-08 05:41:36.774658,35
2020-02-08 05:51:37.782584,36
2020-02-08 06:01:38.826957,36
2020-02-08 06:11:39.842362,36
2020-02-08 06:21:40.882512,37
2020-02-08 06:31:41.930693,36
2020-02-08 06:41:42.986630,37
2020-02-08 06:51:43.983888,38
2020-02-08 07:01:45.018041,37
2020-02-08 07:11:46.066665,36
